item,truth
744,906
745,463
746,711
747,434
748,77
749,113
750,683
751,912
752,346
753,876
754,383
755,711
756,536
757,725
758,15
759,452
760,650
761,755
762,612
763,698
764,703
765,358
766,972
767,277
768,914
769,752
770,903
771,556
772,575
773,5
774,498
775,303
776,17
777,481
778,929
779,799
780,524
781,480
782,998
783,851
784,790
785,35
786,658
787,966
788,371
789,951
790,598
791,551
792,67
793,934
794,460
795,671
796,523
797,246
798,369
799,797
800,730
801,622
802,659
803,191
804,959
805,818
806,902
807,264
808,831
809,524
810,581
811,631
812,121
813,525
814,197
815,845
816,639
817,80
818,867
819,360
820,249
821,817
822,489
823,229
824,385
825,808
826,516
827,168
828,262
829,970
830,187
831,741
832,406
833,842
834,697
835,415
836,242
837,514
838,36
839,939
840,567
841,58
842,689
843,121
844,137
845,5
846,532
847,655
848,36
849,156
850,461
851,64
852,582
853,618
854,304
855,220
856,608
857,600
858,678
859,860
860,828
861,654
862,424
863,86
864,734
865,478
866,741
867,527
868,68
869,656
870,992
871,968
872,633
873,876
874,155
875,435
876,987
877,749
878,490
879,59
880,631
881,648
882,108
883,878
884,114
885,830
886,764
887,942
888,860
889,806
890,599
891,114
892,479
893,35
894,655
895,180
896,487
897,209
898,784
899,791
900,796
901,987
902,681
903,898
904,418
905,660
906,481
907,655
908,968
909,128
910,655
911,837
912,35
913,196
914,851
915,863
916,432
917,764
918,296
919,567
920,34
921,250
922,762
923,784
924,413
925,948
926,477
927,73
928,893
929,285
930,638
931,399
932,714
933,79
934,527
935,808
936,375
937,953
938,66
939,735
940,446
941,200
942,175
943,878
944,527
945,232
946,621
947,837
948,745
949,687
950,628
951,486
952,922
953,484
954,656
955,894
956,631
957,811
958,35
959,693
960,588
961,285
962,543
963,252
964,623
965,147
966,103
967,345
968,414
969,405
970,137
971,912
972,730
973,194
974,66
975,605
976,746
977,278
978,52
979,564
980,638
981,99
982,798
983,891
984,597
985,809
986,643
987,441
988,406
989,638
990,633
991,572
992,417
993,692
994,800
995,658
996,77
997,960
998,998
999,463
1000,184
1001,970
1002,189
1003,176
1004,383
1005,809
1006,754
1007,876
1008,572
1009,665
1010,266
1011,226
1012,414
1013,488
1014,998
1015,911
1016,492
1017,499
1018,465
1019,898
1020,706
1021,539
1022,963
1023,531
1024,86
1025,656
1026,662
1027,894
1028,44
1029,166
1030,228
1031,596
1032,497
1033,630
1034,413
1035,866
1036,514
1037,664
1038,559
1039,845
1040,877
1041,780
1042,744
1043,664
1044,348
1045,285
1046,997
1047,485
1048,385
1049,960
1050,813
1051,810
1052,697
1053,732
1054,643
1055,515
1056,819
1057,806
1058,460
1059,575
1060,609
1061,882
1062,787
1063,728
1064,888
1065,524
1066,594
1067,808
1068,187
1069,934
1070,803
1071,608
1072,264
1073,415
1074,841
1075,976
1076,335
1077,200
1078,151
1079,618
1080,584
1081,537
1082,40
1083,608
1084,821
1085,184
1086,264
1087,811
1088,176
1089,910
1090,385
1091,729
1092,515
1093,551
1094,454
1095,984
1096,883
1097,590
1098,465
1099,618
1100,681
1101,124
1102,996
1103,584
1104,375
1105,780
1106,277
1107,473
1108,899
1109,545
1110,910
1111,999
1112,907
1113,868
1114,423
1115,262
1116,471
1117,2
1118,530
1119,887
1120,331
1121,585
1122,158
1123,842
1124,750
1125,887
1126,759
1127,899
1128,62
1129,408
1130,700
1131,833
1132,385
1133,266
1134,348
1135,848
1136,66
1137,66
1138,542
1139,56
1140,958
1141,748
1142,790
1143,414
1144,910
1145,685
1146,950
1147,381
1148,14
1149,728
1150,240
1151,537
1152,869
1153,736
1154,153
1155,485
1156,747
1157,487
1158,630
1159,515
1160,928
1161,222
1162,660
1163,510
1164,623
1165,459
1166,413
1167,744
1168,618
1169,423
1170,731
1171,541
1172,137
1173,905
1174,358
1175,441
1176,257
1177,742
1178,465
1179,495
1180,538
1181,26
1182,855
1183,983
1184,428
1185,374
1186,637
1187,499
1188,46
1189,478
1190,206
1191,478
1192,415
1193,515
1194,596
1195,911
1196,973
1197,862
1198,859
1199,302
1200,504
1201,662
1202,835
1203,568
1204,479
1205,904
1206,836
1207,186
1208,620
1209,638
1210,167
1211,503
1212,438
1213,691
1214,967
1215,283
1216,639
1217,511
1218,345
1219,926
1220,108
1221,675
1222,708
1223,493
1224,855
1225,859
1226,632
1227,440
1228,772
1229,77
1230,155
1231,452
1232,446
1233,546
1234,414
1235,926
1236,884
1237,41
1238,202
1239,478
1240,292
1241,750
1242,895
1243,825
1244,799
1245,752
1246,484
1247,196
1248,59
1249,44
1250,703
1251,60
1252,809
1253,643
1254,240
1255,714
1256,664
1257,226
1258,8
1259,778
1260,503
1261,188
1262,463
1263,497
1264,478
1265,729
1266,987
1267,212
1268,827
1269,285
1270,383
1271,615
1272,447
1273,836
1274,413
1275,742
1276,848
1277,847
1278,266
1279,741
1280,885
1281,748
1282,756
1283,662
1284,418
1285,631
1286,67
1287,908
1288,241
1289,525
1290,5
1291,164
1292,585
1293,954
1294,516
1295,782
1296,395
1297,438
1298,401
1299,573
1300,708
1301,206
1302,232
1303,977
1304,436
1305,447
1306,622
1307,463
1308,248
1309,841
1310,787
1311,910
1312,373
1313,285
1314,523
1315,962
1316,819
1317,329
1318,966
1319,767
1320,383
1321,899
1322,639
1323,459
1324,678
1325,437
1326,484
1327,205
1328,754
1329,636
1330,389
1331,477
1332,21
1333,875
1334,869
1335,768
1336,455
1337,516
1338,358
1339,772
1340,782
1341,534
1342,821
1343,426
1344,505
1345,566
1346,638
1347,124
1348,44
1349,185
1350,664
1351,943
1352,416
1353,887
1354,907
1355,226
1356,807
1357,972
1358,727
1359,233
1360,248
1361,505
1362,113
1363,721
1364,852
1365,799
1366,585
1367,739
1368,74
1369,224
1370,841
1371,345
1372,695
1373,101
1374,947
1375,908
1376,692
1377,548
1378,806
1379,489
1380,731
1381,193
1382,641
1383,478
1384,163
1385,689
1386,356
1387,329
1388,996
1389,413
1390,732
1391,796
1392,655
1393,238
1394,609
1395,998
1396,558
1397,434
1398,428
1399,611
1400,827
1401,875
1402,643
1403,620
1404,753
1405,726
1406,662
1407,329
1408,503
1409,697
1410,899
1411,901
1412,777
1413,433
1414,386
1415,542
1416,931
1417,60
1418,851
1419,346
1420,502
1421,49
1422,961
1423,703
1424,311
1425,534
1426,797
1427,784
1428,52
1429,923
1430,568
1431,360
1432,775
1433,681
1434,935
1435,492
1436,536
1437,494
1438,267
1439,544
1440,852
1441,692
1442,383
1443,213
1444,386
1445,49
1446,335
1447,126
1448,869
1449,151
1450,266
1451,402
1452,581
1453,894
1454,881
1455,485
1456,439
1457,490
1458,501
1459,676
1460,110
1461,703
1462,192
1463,898
1464,493
1465,158
1466,208
1467,826
1468,427
1469,590
1470,542
1471,855
1472,423
1473,161
1474,459
1475,489
1476,857
1477,966
1478,77
1479,650
1480,829
1481,167
1482,871
1483,998
1484,572
1485,108
1486,154
1487,762
1488,972
1489,461
1490,278
1491,848
1492,526
1493,529
1494,349
1495,557
1496,51
1497,838
1498,716
1499,756
1500,861
1501,857
1502,201
1503,326
1504,500
1505,922
1506,844
1507,773
1508,519
1509,524
1510,450
1511,970
1512,566
1513,280
1514,839
1515,776
1516,712
1517,386
1518,846
1519,542
1520,159
1521,562
1522,36
1523,969
1524,200
1525,106
1526,119
1527,529
1528,29
1529,838
1530,64
1531,423
1532,428
1533,973
1534,461
1535,504
1536,657
1537,336
1538,738
1539,334
1540,353
1541,194
1542,657
1543,109
1544,674
1545,539
1546,911
1547,718
1548,493
1549,505
1550,349
1551,410
1552,340
1553,841
1554,193
1555,595
1556,374
1557,584
1558,623
1559,775
1560,758
1561,155
1562,856
1563,526
1564,968
1565,809
1566,4
1567,692
1568,226
1569,824
1570,757
1571,656
1572,869
1573,663
1574,271
1575,907
1576,836
1577,943
1578,204
1579,202
1580,590
1581,249
1582,931
1583,743
1584,676
1585,8
1586,867
1587,807
1588,668
1589,167
1590,949
1591,895
1592,697
1593,586
1594,716
1595,657
1596,349
1597,646
1598,559
1599,445
1600,385
1601,453
1602,508
1603,742
1604,193
1605,453
1606,170
1607,89
1608,763
1609,231
1610,765
1611,478
1612,140
1613,718
1614,827
1615,49
1616,415
1617,725
1618,846
1619,975
1620,918
1621,922
1622,773
1623,655
1624,860
1625,928
1626,622
1627,762
1628,620
1629,412
1630,748
1631,893
1632,469
1633,330
1634,750
1635,250
1636,718
1637,582
1638,464
1639,908
1640,265
1641,598
1642,513
1643,463
1644,226
1645,168
1646,810
1647,731
1648,287
1649,494
1650,82
1651,978
1652,490
1653,752
1654,643
1655,860
1656,62
1657,385
1658,742
1659,385
1660,55
1661,771
1662,818
1663,813
1664,971
1665,30
1666,725
1667,97
1668,525
1669,402
1670,899
1671,879
1672,794
1673,722
1674,377
1675,34
1676,850
1677,901
1678,580
1679,849
1680,267
1681,235
1682,497
1683,421
1684,978
1685,452
1686,813
1687,905
1688,552
1689,732
1690,839
1691,239
1692,602
1693,631
1694,769
1695,218
1696,772
1697,433
1698,688
1699,904
1700,917
1701,659
1702,684
1703,968
1704,922
1705,903
1706,883
1707,651
1708,195
1709,657
1710,631
1711,967
1712,122
1713,845
1714,562
1715,167
1716,608
1717,173
1718,724
1719,673
1720,319
1721,866
1722,353
1723,469
1724,497
1725,961
1726,818
1727,872
1728,99
1729,433
1730,999
1731,796
1732,311
1733,242
1734,155
1735,600
1736,911
1737,132
1738,920
1739,630
1740,84
1741,945
1742,600
1743,488
1744,175
1745,379
1746,151
1747,920
1748,103
1749,764
1750,46
1751,153
1752,216
1753,904
1754,821
1755,112
1756,360
1757,967
1758,780
1759,81
1760,750
1761,848
1762,166
1763,659
1764,263
1765,159
1766,652
1767,999
1768,905
1769,885
1770,367
1771,660
1772,68
1773,656
1774,327
1775,596
1776,542
1777,62
1778,911
1779,328
1780,485
1781,938
1782,241
1783,857
1784,285
1785,596
1786,337
1787,528
1788,115
1789,775
1790,352
1791,917
1792,689
1793,231
1794,186
1795,711
1796,264
1797,752
1798,754
1799,165
1800,559
1801,427
1802,123
1803,846
1804,774
1805,374
1806,665
1807,201
1808,587
1809,744
1810,495
1811,444
1812,928
1813,633
1814,879
1815,202
1816,86
1817,828
1818,21
1819,557
1820,538
1821,949
1822,631
1823,898
1824,60
1825,821
1826,809
1827,195
1828,49
1829,944
1830,808
1831,865
1832,38
1833,966
1834,631
1835,642
1836,892
1837,98
1838,806
1839,175
1840,248
1841,784
1842,243
1843,413
1844,383
1845,754
1846,766
1847,163
1848,684
1849,5
1850,391
1851,20
1852,644
1853,352
1854,3
1855,467
1856,318
1857,358
1858,542
1859,770
1860,502
1861,556
1862,644
1863,266
1864,127
1865,304
1866,623
1867,966
1868,98
1869,692
1870,754
1871,908
1872,932
1873,542
1874,174
1875,623
1876,427
1877,887
1878,482
1879,567
1880,453
1881,539
1882,452
1883,877
1884,799
1885,519
1886,485
1887,901
1888,966
1889,453
1890,969
1891,419
1892,733
1893,623
1894,423
1895,249
1896,59
1897,733
1898,620
1899,557
1900,999
1901,587
1902,385
1903,25
1904,584
1905,533
1906,635
1907,851
1908,165
1909,741
1910,796
1911,231
1912,366
1913,782
1914,774
1915,962
1916,383
1917,811
1918,654
1919,836
1920,179
1921,856
1922,773
1923,581
1924,232
1925,626
1926,574
1927,941
1928,669
1929,703
1930,65
1931,500
1932,978
1933,731
1934,421
1935,835
1936,948
1937,489
1938,167
1939,46
1940,59
1941,924
1942,792
1943,455
1944,549
1945,68
1946,530
1947,429
1948,976
1949,710
1950,860
1951,671
1952,790
1953,536
1954,215
1955,152
1956,737
1957,493
1958,435
1959,813
1960,167
1961,818
1962,998
1963,940
1964,193
1965,976
1966,466
1967,691
1968,883
1969,706
1970,876
1971,517
1972,52
1973,767
1974,748
1975,965
1976,180
1977,444
1978,962
1979,941
1980,622
1981,792
1982,165
1983,423
1984,960
1985,222
1986,652
1987,553
1988,30
1989,36
1990,780
1991,689
1992,419
1993,976
1994,732
1995,978
1996,811
1997,638
1998,659
1999,640
2000,320
2001,848
2002,667
2003,698
2004,578
2005,987
2006,241
2007,49
2008,523
2009,683
2010,610
2011,285
2012,414
2013,248
2014,643
2015,68
2016,541
2017,201
2018,39
2019,424
2020,834
2021,657
2022,77
2023,46
2024,427
2025,498
2026,884
2027,637
2028,839
2029,548
2030,851
2031,400
2032,976
2033,737
2034,907
2035,224
2036,462
2037,86
2038,532
2039,954
2040,153
2041,602
2042,529
2043,527
2044,242
2045,630
2046,681
2047,808
2048,585
2049,624
2050,780
2051,281
2052,470
2053,435
2054,762
2055,680
2056,906
2057,781
2058,482
2059,195
2060,485
2061,185
2062,118
2063,970
2064,600
2065,776
2066,923
2067,52
2068,658
2069,434
2070,599
2071,689
2072,778
2073,499
2074,792
2075,670
2076,854
2077,234
2078,544
2079,452
2080,570
2081,158
2082,729
2083,813
2084,516
2085,506
2086,497
2087,479
2088,647
2089,725
2090,859
2091,386
2092,3
2093,541
2094,942
2095,66
2096,519
2097,853
2098,470
2099,573
2100,525
2101,608
2102,775
2103,433
2104,278
2105,207
2106,513
2107,162
2108,950
2109,504
2110,748
2111,409
2112,180
2113,709
2114,861
2115,864
2116,657
2117,606
2118,501
2119,961
2120,772
2121,463
2122,748
2123,654
2124,204
2125,804
2126,681
2127,431
2128,662
2129,541
2130,32
2131,448
2132,904
2133,398
2134,616
2135,709
2136,638
2137,987
2138,876
2139,390
2140,861
2141,601
2142,869
2143,170
2144,233
2145,639
2146,697
2147,636
2148,414
2149,494
2150,622
2151,686
2152,945
2153,899
2154,527
2155,824
2156,460
2157,390
2158,499
2159,799
2160,77
2161,193
2162,557
2163,544
2164,507
2165,42
2166,684
2167,671
2168,473
2169,314
2170,454
2171,405
2172,502
2173,180
2174,228
2175,708
2176,870
2177,712
2178,787
2179,524
2180,817
2181,662
2182,790
2183,808
2184,459
2185,716
2186,825
2187,695
2188,917
2189,618
2190,828
2191,191
2192,482
2193,923
2194,366
2195,858
2196,282
2197,653
2198,142
2199,342
2200,240
2201,675
2202,652
2203,891
2204,590
2205,772
2206,660
2207,618
2208,441
2209,909
2210,59
2211,358
2212,523
2213,811
2214,784
2215,920
2216,438
2217,925
2218,871
2219,643
2220,656
2221,729
2222,962
2223,493
2224,729
2225,519
2226,939
2227,948
2228,867
2229,750
2230,542
2231,141
2232,180
2233,248
2234,987
2235,682
2236,765
2237,282
2238,620
2239,979
2240,553
2241,518
2242,744
2243,167
2244,399
2245,168
2246,857
2247,526
2248,406
2249,602
2250,718
2251,264
2252,192
2253,481
2254,449
2255,865
2256,32
2257,524
2258,636
2259,675
2260,72
2261,837
2262,584
2263,63
2264,226
2265,891
2266,733
2267,360
2268,609
2269,495
2270,522
2271,110
2272,907
2273,123
2274,296
2275,189
2276,765
2277,206
2278,787
2279,557
2280,344
2281,850
2282,760
2283,270
2284,987
2285,809
2286,689
2287,233
2288,893
2289,892
2290,204
2291,839
2292,947
2293,746
2294,609
2295,601
2296,580
2297,170
2298,532
2299,240
2300,627
2301,131
2302,192
2303,733
2304,211
2305,608
2306,895
2307,411
2308,250
2309,841
2310,467
2311,441
2312,517
2313,546
2314,798
2315,315
2316,240
2317,520
2318,253
2319,914
2320,153
2321,764
2322,762
2323,634
2324,519
2325,676
2326,892
2327,481
2328,860
2329,202
2330,126
2331,435
2332,845
2333,588
2334,747
2335,894
2336,675
2337,261
2338,897
2339,930
2340,773
2341,987
2342,600
2343,623
2344,61
2345,967
2346,465
2347,248
2348,578
2349,633
2350,452
2351,73
2352,557
2353,697
2354,106
2355,418
2356,60
2357,777
2358,623
2359,864
2360,527
2361,436
2362,773
2363,118
2364,222
2365,633
2366,477
2367,368
2368,329
2369,950
2370,498
2371,405
2372,639
2373,876
2374,303
2375,638
2376,830
2377,181
2378,975
2379,381
2380,108
2381,485
2382,601
2383,171
2384,935
2385,40
2386,118
2387,428
2388,937
2389,113
2390,124
2391,489
2392,435
2393,846
2394,524
2395,506
2396,477
2397,469
2398,273
2399,58
2400,483
2401,329
2402,975
2403,968
2404,803
2405,773
2406,199
2407,885
2408,441
2409,830
2410,413
2411,493
2412,619
2413,835
2414,782
2415,487
2416,341
2417,846
2418,731
2419,710
2420,338
2421,764
2422,504
2423,155
2424,743
2425,899
2426,58
2427,310
2428,745
2429,327
2430,743
2431,383
2432,269
2433,855
2434,32
2435,693
2436,913
2437,567
2438,390
2439,281
2440,166
2441,841
2442,503
2443,4
2444,32
2445,891
2446,826
2447,455
2448,365
2449,341
2450,18
2451,731
2452,509
2453,770
2454,186
2455,440
2456,523
2457,794
2458,683
2459,446
2460,231
2461,200
2462,266
2463,451
2464,899
2465,310
2466,835
2467,213
2468,839
2469,240
2470,961
2471,923
2472,174
2473,775
2474,578
2475,446
2476,664
2477,97
2478,882
2479,686
2480,845
2481,412
2482,776
2483,327
2484,526
2485,35
2486,837
2487,202
2488,265
2489,998
2490,994
2491,804
2492,655
2493,667
2494,864
2495,59
2496,617
2497,433
2498,799
2499,715
2500,561
2501,494
2502,651
2503,123
2504,704
2505,473
2506,517
2507,424
2508,909
2509,424
2510,212
2511,691
2512,282
2513,68
2514,600
2515,837
2516,452
2517,964
2518,342
2519,883
2520,68
2521,423
2522,709
2523,116
2524,244
2525,969
2526,298
2527,348
2528,248
2529,503
2530,248
2531,655
2532,530
2533,457
2534,382
2535,883
2536,824
2537,879
2538,516
2539,981
2540,912
2541,269
2542,848
2543,885
2544,960
2545,941
2546,617
2547,427
2548,85
2549,643
2550,68
2551,762
2552,876
2553,934
2554,737
2555,911
2556,825
2557,926
2558,651
2559,991
2560,150
2561,453
2562,599
2563,852
2564,463
2565,180
2566,539
2567,313
2568,641
2569,457
2570,836
2571,759
2572,725
2573,977
2574,304
2575,68
2576,39
2577,657
2578,594
2579,436
2580,600
2581,494
2582,916
2583,396
2584,837
2585,773
2586,610
2587,660
2588,513
2589,431
2590,619
2591,654
2592,600
2593,481
2594,66
2595,651
2596,498
2597,844
2598,772
2599,909
2600,725
2601,481
2602,598
2603,615
2604,590
2605,632
2606,411
2607,106
2608,878
2609,555
2610,703
2611,703
2612,529
2613,158
2614,976
2615,930
2616,402
2617,723
2618,709
2619,651
2620,844
2621,281
2622,62
2623,600
2624,506
2625,639
2626,193
2627,60
2628,898
2629,506
2630,222
2631,400
2632,615
2633,621
2634,282
2635,600
2636,640
2637,240
2638,629
2639,453
2640,886
2641,978
2642,700
2643,509
2644,16
2645,782
2646,906
2647,299
2648,775
2649,646
2650,742
2651,348
2652,413
2653,930
2654,103
2655,901
2656,830
2657,68
2658,489
2659,613
2660,567
2661,265
2662,184
2663,42
2664,728
2665,871
2666,899
2667,919
2668,905
2669,181
2670,876
2671,459
2672,744
2673,191
2674,671
2675,68
2676,438
2677,917
2678,454
2679,960
2680,314
2681,981
2682,807
2683,798
2684,950
2685,413
2686,675
2687,889
2688,391
2689,802
2690,204
2691,248
2692,520
2693,399
2694,541
2695,360
2696,567
2697,623
2698,875
2699,906
2700,436
2701,246
2702,454
2703,450
2704,652
2705,584
2706,966
2707,885
2708,748
2709,108
2710,415
2711,134
2712,744
2713,194
2714,243
2715,858
2716,66
2717,466
2718,362
2719,427
2720,705
2721,541
2722,663
2723,147
2724,183
2725,838
2726,548
2727,896
2728,926
2729,445
2730,74
2731,909
2732,190
2733,963
2734,193
2735,452
2736,446
2737,62
2738,151
2739,941
2740,588
2741,123
2742,787
2743,762
2744,126
2745,400
2746,836
2747,61
2748,415
2749,189
2750,577
2751,782
2752,835
2753,785
2754,536
2755,318
2756,969
2757,465
2758,187
2759,838
2760,492
2761,159
2762,45
2763,457
2764,474
2765,962
2766,758
2767,454
2768,590
2769,528
2770,372
2771,536
2772,856
2773,740
2774,728
2775,639
2776,821
2777,578
2778,706
2779,815
2780,683
2781,516
2782,630
2783,678
2784,242
2785,750
2786,577
2787,556
2788,512
2789,728
2790,925
2791,738
2792,636
2793,367
2794,303
2795,895
2796,107
2797,813
2798,897
2799,505
2800,549
2801,534
2802,352
2803,572
2804,459
2805,902
2806,504
2807,681
2808,248
2809,782
2810,708
2811,179
2812,673
2813,806
2814,836
2815,397
2816,59
2817,204
2818,481
2819,183
2820,509
2821,163
2822,331
2823,588
2824,757
2825,478
2826,445
2827,963
2828,623
2829,883
2830,597
2831,159
2832,479
2833,885
2834,417
2835,799
2836,74
2837,473
2838,186
2839,224
2840,743
2841,704
2842,460
2843,714
2844,584
2845,166
2846,615
2847,908
2848,735
2849,442
2850,659
2851,618
2852,747
2853,692
2854,482
2855,864
2856,854
2857,225
2858,815
2859,663
2860,285
2861,551
2862,52
2863,848
2864,629
2865,5
2866,700
2867,851
2868,907
2869,905
2870,119
2871,663
2872,589
2873,66
2874,413
2875,584
2876,218
2877,435
2878,816
2879,736
2880,501
2881,966
2882,64
2883,968
2884,386
2885,413
2886,722
2887,848
2888,633
2889,946
2890,714
2891,748
2892,996
2893,489
2894,827
2895,639
2896,348
2897,192
2898,678
2899,686
2900,766
2901,712
2902,887
2903,395
2904,456
2905,876
2906,748
2907,664
2908,836
2909,922
2910,746
2911,891
2912,79
2913,280
2914,400
2915,846
2916,788
2917,632
2918,584
2919,370
2920,761
2921,796
2922,40
2923,876
2924,863
2925,469
2926,79
2927,608
2928,404
2929,884
2930,119
2931,825
2932,817
2933,460
2934,861
2935,601
2936,976
2937,230
2938,735
2939,487
2940,429
2941,348
2942,445
2943,485
2944,555
2945,624
2946,818
2947,675
2948,34
2949,38
2950,208
2951,856
2952,705
2953,614
2954,848
2955,447
2956,570
2957,767
2958,835
2959,706
2960,665
2961,248
2962,34
2963,7
2964,692
2965,391
2966,549
2967,68
2968,457
2969,312
2970,972
2971,124
2972,664
2973,278
2974,369
2975,692
2976,958
2977,339
2978,414
2979,524
2980,597
2981,844
2982,626
2983,345
2984,526
2985,542
2986,803
2987,698
2988,402
2989,428
2990,210
2991,250
2992,658
2993,818
2994,598
2995,808
2996,889
2997,523
