item,truth
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,1
656,6
657,6
658,6
659,6
660,6
661,6
662,6
663,6
664,6
665,6
666,6
667,6
668,6
669,6
670,6
671,6
672,6
673,6
674,6
675,6
676,6
677,6
678,6
679,6
680,6
681,6
682,6
683,6
684,6
685,6
686,6
687,6
688,6
689,6
690,6
691,6
692,6
693,6
694,6
695,6
696,6
697,6
698,6
699,6
700,6
701,6
702,6
703,6
704,6
705,6
706,6
707,6
708,6
709,6
710,6
711,6
712,6
713,6
714,6
715,6
716,6
717,6
718,6
719,6
720,6
721,6
722,6
723,6
724,6
725,6
726,6
727,6
728,6
729,6
730,6
731,6
732,6
733,6
734,6
735,6
736,6
737,6
738,6
739,6
740,6
741,6
742,6
743,6
744,6
745,6
746,6
747,6
748,6
749,6
750,6
751,6
752,6
753,6
754,6
755,6
756,6
757,6
758,6
759,6
760,6
761,6
762,6
763,6
764,6
765,6
766,6
767,6
768,6
769,6
770,6
771,6
772,6
773,6
774,6
775,6
776,6
777,6
778,6
779,6
780,6
781,6
782,6
783,6
784,6
785,2
786,2
787,2
788,2
789,2
790,2
791,2
792,2
793,2
794,2
795,2
796,2
797,2
798,2
799,2
800,2
801,2
802,2
803,2
804,2
805,2
806,2
807,2
808,2
809,2
810,2
811,2
812,2
813,2
814,2
815,2
816,2
817,2
818,2
819,2
820,2
821,2
822,2
823,2
824,2
825,2
826,2
827,2
828,2
829,2
830,2
831,2
832,2
833,2
834,2
835,2
836,2
837,3
838,3
839,3
840,3
841,3
842,3
843,3
844,3
845,3
846,3
847,3
848,3
849,3
850,3
851,3
852,3
853,3
854,3
855,3
856,3
857,3
858,3
859,3
860,3
861,3
862,3
863,3
864,3
865,3
866,3
867,3
868,3
869,3
870,3
871,3
872,3
873,3
874,3
875,3
876,3
877,3
878,3
879,3
880,3
881,3
882,3
883,3
884,3
885,3
886,7
887,7
888,7
889,7
890,7
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,0
908,0
909,0
910,0
911,0
912,0
913,4
914,4
915,5
916,5
917,5
918,5
919,5
920,5
921,5
922,5
923,5
924,5
925,5
926,5
927,5
928,5
929,5
930,5
931,5
932,5
933,5
934,5
935,5
936,5
937,5
938,5
939,5
940,5
941,5
942,5
943,5
944,5
945,5
946,5
947,5
948,5
949,5
950,5
951,5
952,5
953,5
954,5
955,5
956,5
957,5
958,5
959,5
960,5
961,5
962,5
963,5
964,5
965,5
966,5
967,5
968,5
969,5
970,5
971,5
972,5
973,5
974,5
975,5
976,5
977,5
978,5
979,5
980,5
981,5
982,5
983,5
984,5
985,5
986,5
987,5
988,5
989,5
990,5
991,5
992,5
993,5
994,5
995,5
996,5
997,5
998,5
999,5
1000,5
1001,5
1002,5
1003,5
1004,5
1005,5
1006,5
1007,5
1008,5
1009,5
1010,5
1011,5
1012,5
1013,5
1014,5
1015,5
1016,5
1017,5
1018,5
1019,5
1020,5
1021,5
1022,5
1023,5
1024,5
1025,5
1026,5
1027,5
1028,5
1029,5
1030,5
1031,5
1032,5
1033,5
1034,5
1035,5
1036,5
1037,5
1038,5
1039,5
1040,5
1041,5
1042,5
1043,5
1044,5
1045,5
1046,5
1047,5
1048,5
1049,5
1050,5
1051,5
1052,5
1053,5
1054,5
1055,5
1056,5
1057,5
1058,5
1059,5
1060,5
1061,5
1062,5
1063,5
1064,5
1065,5
1066,5
1067,5
1068,5
1069,5
1070,5
1071,5
1072,5
1073,5
1074,5
1075,5
1076,5
1077,5
1078,5
1079,5
1080,5
1081,5
1082,5
1083,5
1084,5
1085,5
1086,5
1087,5
1088,5
1089,5
1090,5
1091,5
1092,5
1093,5
1094,5
1095,5
1096,5
1097,5
1098,5
1099,5
1100,5
1101,5
1102,5
1103,5
1104,5
1105,5
1106,5
1107,5
1108,5
1109,5
1110,5
1111,5
1112,5
1113,5
1114,5
1115,5
1116,5
1117,5
1118,5
1119,5
1120,5
1121,5
1122,5
1123,5
1124,5
1125,5
1126,5
1127,5
1128,5
1129,5
1130,5
1131,5
1132,5
1133,5
1134,5
1135,5
1136,5
1137,5
1138,5
1139,5
1140,5
1141,5
1142,5
1143,5
1144,5
1145,5
1146,5
1147,5
1148,5
1149,5
1150,5
1151,5
1152,5
1153,5
1154,5
1155,5
1156,5
1157,5
1158,5
1159,5
1160,5
1161,5
1162,5
1163,5
1164,5
1165,5
1166,5
1167,5
1168,5
1169,5
1170,5
1171,5
1172,5
1173,5
1174,5
1175,5
1176,5
1177,5
1178,5
1179,5
1180,5
1181,5
1182,5
1183,5
1184,5
1185,5
1186,5
1187,5
1188,5
1189,5
1190,5
1191,5
1192,5
1193,5
1194,5
1195,5
1196,5
1197,5
1198,5
1199,5
1200,5
1201,5
1202,5
1203,5
1204,5
1205,5
1206,5
1207,5
1208,5
1209,5
1210,5
1211,5
1212,5
1213,5
1214,5
1215,5
1216,5
1217,5
1218,5
1219,5
1220,5
1221,5
1222,5
1223,5
1224,5
1225,5
1226,5
1227,5
1228,5
1229,5
1230,5
1231,5
1232,5
1233,5
1234,5
1235,5
1236,5
1237,5
1238,5
1239,5
1240,5
1241,5
1242,5
1243,5
1244,5
1245,5
1246,5
1247,5
1248,5
1249,5
1250,5
1251,5
1252,5
1253,5
1254,5
1255,5
1256,5
1257,5
1258,5
1259,5
1260,5
1261,5
1262,5
1263,5
1264,5
1265,5
1266,5
1267,5
1268,5
1269,5
1270,5
1271,5
1272,5
1273,5
1274,5
1275,5
1276,5
1277,5
1278,5
1279,5
1280,5
1281,5
1282,5
1283,5
1284,5
1285,5
1286,5
1287,5
1288,5
1289,5
1290,5
1291,5
1292,5
1293,5
1294,5
1295,5
1296,5
1297,5
1298,5
1299,5
1300,5
1301,5
1302,5
1303,5
1304,5
1305,5
1306,5
1307,5
1308,5
1309,5
1310,5
1311,5
1312,5
1313,5
1314,5
1315,5
1316,5
1317,5
1318,5
1319,5
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,6
1571,6
1572,6
1573,6
1574,6
1575,6
1576,6
1577,6
1578,6
1579,6
1580,6
1581,6
1582,6
1583,6
1584,6
1585,6
1586,6
1587,6
1588,6
1589,6
1590,6
1591,6
1592,6
1593,6
1594,6
1595,6
1596,6
1597,6
1598,6
1599,6
1600,6
1601,6
1602,6
1603,6
1604,6
1605,6
1606,6
1607,6
1608,6
1609,6
1610,6
1611,6
1612,6
1613,6
1614,6
1615,6
1616,6
1617,6
1618,6
1619,6
1620,6
1621,6
1622,6
1623,6
1624,6
1625,6
1626,6
1627,6
1628,6
1629,6
1630,6
1631,6
1632,6
1633,6
1634,6
1635,6
1636,6
1637,6
1638,6
1639,6
1640,6
1641,6
1642,6
1643,6
1644,6
1645,6
1646,6
1647,6
1648,6
1649,6
1650,6
1651,6
1652,6
1653,6
1654,6
1655,6
1656,6
1657,6
1658,6
1659,6
1660,6
1661,6
1662,6
1663,6
1664,6
1665,6
1666,6
1667,6
1668,6
1669,6
1670,6
1671,6
1672,6
1673,6
1674,6
1675,6
1676,6
1677,6
1678,6
1679,6
1680,6
1681,6
1682,6
1683,6
1684,6
1685,6
1686,6
1687,6
1688,6
1689,6
1690,6
1691,6
1692,6
1693,6
1694,6
1695,6
1696,6
1697,6
1698,6
1699,6
1700,2
1701,2
1702,2
1703,2
1704,2
1705,2
1706,2
1707,2
1708,2
1709,2
1710,2
1711,2
1712,2
1713,2
1714,2
1715,2
1716,2
1717,2
1718,2
1719,2
1720,2
1721,2
1722,2
1723,2
1724,2
1725,2
1726,2
1727,2
1728,2
1729,2
1730,2
1731,2
1732,2
1733,2
1734,2
1735,2
1736,2
1737,2
1738,2
1739,2
1740,2
1741,2
1742,2
1743,2
1744,2
1745,2
1746,2
1747,2
1748,2
1749,2
1750,2
1751,2
1752,3
1753,3
1754,3
1755,3
1756,3
1757,3
1758,3
1759,3
1760,3
1761,3
1762,3
1763,3
1764,3
1765,3
1766,3
1767,3
1768,3
1769,3
1770,3
1771,3
1772,3
1773,3
1774,3
1775,3
1776,3
1777,3
1778,3
1779,3
1780,3
1781,3
1782,3
1783,3
1784,3
1785,3
1786,3
1787,3
1788,3
1789,3
1790,3
1791,3
1792,3
1793,3
1794,3
1795,3
1796,3
1797,3
1798,3
1799,3
1800,3
1801,7
1802,7
1803,7
1804,7
1805,7
1806,7
1807,7
1808,7
1809,7
1810,7
1811,7
1812,7
1813,7
1814,7
1815,7
1816,7
1817,7
1818,7
1819,7
1820,7
1821,7
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,4
1829,4
1830,5
1831,5
1832,5
1833,5
1834,5
1835,5
1836,5
1837,5
1838,5
1839,5
1840,5
1841,5
1842,5
1843,5
1844,5
1845,5
1846,5
1847,5
1848,5
1849,5
1850,5
1851,5
1852,5
1853,5
1854,5
1855,5
1856,5
1857,5
1858,5
1859,5
1860,5
1861,5
1862,5
1863,5
1864,5
1865,5
1866,5
1867,5
1868,5
1869,5
1870,5
1871,5
1872,5
1873,5
1874,5
1875,5
1876,5
1877,5
1878,5
1879,5
1880,5
1881,5
1882,5
1883,5
1884,5
1885,5
1886,5
1887,5
1888,5
1889,5
1890,5
1891,5
1892,5
1893,5
1894,5
1895,5
1896,5
1897,5
1898,5
1899,5
1900,5
1901,5
1902,5
1903,5
1904,5
1905,5
1906,5
1907,5
1908,5
1909,5
1910,5
1911,5
1912,5
1913,5
1914,5
1915,5
1916,5
1917,5
1918,5
1919,5
1920,5
1921,5
1922,5
1923,5
1924,5
1925,5
1926,5
1927,5
1928,5
1929,5
1930,5
1931,5
1932,5
1933,5
1934,5
1935,5
1936,5
1937,5
1938,5
1939,5
1940,5
1941,5
1942,5
1943,5
1944,5
1945,5
1946,5
1947,5
1948,5
1949,5
1950,5
1951,5
1952,5
1953,5
1954,5
1955,5
1956,5
1957,5
1958,5
1959,5
1960,5
1961,5
1962,5
1963,5
1964,5
1965,5
1966,5
1967,5
1968,5
1969,5
1970,5
1971,5
1972,5
1973,5
1974,5
1975,5
1976,5
1977,5
1978,5
1979,5
1980,5
1981,5
1982,5
1983,5
1984,5
1985,5
1986,5
1987,5
1988,5
1989,5
1990,5
1991,5
1992,5
1993,5
1994,5
1995,5
1996,5
1997,5
1998,5
1999,5
2000,5
2001,5
2002,5
2003,5
2004,5
2005,5
2006,5
2007,5
2008,5
2009,5
2010,5
2011,5
2012,5
2013,5
2014,5
2015,5
2016,5
2017,5
2018,5
2019,5
2020,5
2021,5
2022,5
2023,5
2024,5
2025,5
2026,5
2027,5
2028,5
2029,5
2030,5
2031,5
2032,5
2033,5
2034,5
2035,5
2036,5
2037,5
2038,5
2039,5
2040,5
2041,5
2042,5
2043,5
2044,5
2045,5
2046,5
2047,5
2048,5
2049,5
2050,5
2051,5
2052,5
2053,5
2054,5
2055,5
2056,5
2057,5
2058,5
2059,5
2060,5
2061,5
2062,5
2063,5
2064,5
2065,5
2066,5
2067,5
2068,5
2069,5
2070,5
2071,5
2072,5
2073,5
2074,5
2075,5
2076,5
2077,5
2078,5
2079,5
2080,5
2081,5
2082,5
2083,5
2084,5
2085,5
2086,5
2087,5
2088,5
2089,5
2090,5
2091,5
2092,5
2093,5
2094,5
2095,5
2096,5
2097,5
2098,5
2099,5
2100,5
2101,5
2102,5
2103,5
2104,5
2105,5
2106,5
2107,5
2108,5
2109,5
2110,5
2111,5
2112,5
2113,5
2114,5
2115,5
2116,5
2117,5
2118,5
2119,5
2120,5
2121,5
2122,5
2123,5
2124,5
2125,5
2126,5
2127,5
2128,5
2129,5
2130,5
2131,5
2132,5
2133,5
2134,5
2135,5
2136,5
2137,5
2138,5
2139,5
2140,5
2141,5
2142,5
2143,5
2144,5
2145,5
2146,5
2147,5
2148,5
2149,5
2150,5
2151,5
2152,5
2153,5
2154,5
2155,5
2156,5
2157,5
2158,5
2159,5
2160,5
2161,5
2162,5
2163,5
2164,5
2165,5
2166,5
2167,5
2168,5
2169,5
2170,5
2171,5
2172,5
2173,5
2174,5
2175,5
2176,5
2177,5
2178,5
2179,5
2180,5
2181,5
2182,5
2183,5
2184,5
2185,5
2186,5
2187,5
2188,5
2189,5
2190,5
2191,5
2192,5
2193,5
2194,5
2195,5
2196,5
2197,5
2198,5
2199,5
2200,5
2201,5
2202,5
2203,5
2204,5
2205,5
2206,5
2207,5
2208,5
2209,5
2210,5
2211,5
2212,5
2213,5
2214,5
2215,5
2216,5
2217,5
2218,5
2219,5
2220,5
2221,5
2222,5
2223,5
2224,5
2225,5
2226,5
2227,5
2228,5
2229,5
2230,5
2231,5
2232,5
2233,5
2234,5
2235,1
2236,1
2237,1
2238,1
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,1
2258,1
2259,1
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,1
2270,1
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,1
2322,1
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,1
2330,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,1
2354,1
2355,1
2356,1
2357,1
2358,1
2359,1
2360,1
2361,1
2362,1
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
2383,1
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,1
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,6
2486,6
2487,6
2488,6
2489,6
2490,6
2491,6
2492,6
2493,6
2494,6
2495,6
2496,6
2497,6
2498,6
2499,6
2500,6
2501,6
2502,6
2503,6
2504,6
2505,6
2506,6
2507,6
2508,6
2509,6
2510,6
2511,6
2512,6
2513,6
2514,6
2515,6
2516,6
2517,6
2518,6
2519,6
2520,6
2521,6
2522,6
2523,6
2524,6
2525,6
2526,6
2527,6
2528,6
2529,6
2530,6
2531,6
2532,6
2533,6
2534,6
2535,6
2536,6
2537,6
2538,6
2539,6
2540,6
2541,6
2542,6
2543,6
2544,6
2545,6
2546,6
2547,6
2548,6
2549,6
2550,6
2551,6
2552,6
2553,6
2554,6
2555,6
2556,6
2557,6
2558,6
2559,6
2560,6
2561,6
2562,6
2563,6
2564,6
2565,6
2566,6
2567,6
2568,6
2569,6
2570,6
2571,6
2572,6
2573,6
2574,6
2575,6
2576,6
2577,6
2578,6
2579,6
2580,6
2581,6
2582,6
2583,6
2584,6
2585,6
2586,6
2587,6
2588,6
2589,6
2590,6
2591,6
2592,6
2593,6
2594,6
2595,6
2596,6
2597,6
2598,6
2599,6
2600,6
2601,6
2602,6
2603,6
2604,6
2605,6
2606,6
2607,6
2608,6
2609,6
2610,6
2611,6
2612,6
2613,6
2614,6
2615,2
2616,2
2617,2
2618,2
2619,2
2620,2
2621,2
2622,2
2623,2
2624,2
2625,2
2626,2
2627,2
2628,2
2629,2
2630,2
2631,2
2632,2
2633,2
2634,2
2635,2
2636,2
2637,2
2638,2
2639,2
2640,2
2641,2
2642,2
2643,2
2644,2
2645,2
2646,2
2647,2
2648,2
2649,2
2650,2
2651,2
2652,2
2653,2
2654,2
2655,2
2656,2
2657,2
2658,2
2659,2
2660,2
2661,2
2662,2
2663,2
2664,2
2665,2
2666,2
2667,3
2668,3
2669,3
2670,3
2671,3
2672,3
2673,3
2674,3
2675,3
2676,3
2677,3
2678,3
2679,3
2680,3
2681,3
2682,3
2683,3
2684,3
2685,3
2686,3
2687,3
2688,3
2689,3
2690,3
2691,3
2692,3
2693,3
2694,3
2695,3
2696,3
2697,3
2698,3
2699,3
2700,3
2701,3
2702,3
2703,3
2704,3
2705,3
2706,3
2707,3
2708,3
2709,3
2710,3
2711,3
2712,3
2713,3
2714,3
2715,3
2716,7
2717,7
2718,7
2719,7
2720,7
2721,7
2722,7
2723,7
2724,7
2725,7
2726,7
2727,7
2728,7
2729,7
2730,7
2731,7
2732,7
2733,7
2734,7
2735,7
2736,7
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,4
2744,4
2745,5
2746,5
2747,5
2748,5
2749,5
2750,5
2751,5
2752,5
2753,5
2754,5
2755,5
2756,5
2757,5
2758,5
2759,5
2760,5
2761,5
2762,5
2763,5
2764,5
2765,5
2766,5
2767,5
2768,5
2769,5
2770,5
2771,5
2772,5
2773,5
2774,5
2775,5
2776,5
2777,5
2778,5
2779,5
2780,5
2781,5
2782,5
2783,5
2784,5
2785,5
2786,5
2787,5
2788,5
2789,5
2790,5
2791,5
2792,5
2793,5
2794,5
2795,5
2796,5
2797,5
2798,5
2799,5
2800,5
2801,5
2802,5
2803,5
2804,5
2805,5
2806,5
2807,5
2808,5
2809,5
2810,5
2811,5
2812,5
2813,5
2814,5
2815,5
2816,5
2817,5
2818,5
2819,5
2820,5
2821,5
2822,5
2823,5
2824,5
2825,5
2826,5
2827,5
2828,5
2829,5
2830,5
2831,5
2832,5
2833,5
2834,5
2835,5
2836,5
2837,5
2838,5
2839,5
2840,5
2841,5
2842,5
2843,5
2844,5
2845,5
2846,5
2847,5
2848,5
2849,5
2850,5
2851,5
2852,5
2853,5
2854,5
2855,5
2856,5
2857,5
2858,5
2859,5
2860,5
2861,5
2862,5
2863,5
2864,5
2865,5
2866,5
2867,5
2868,5
2869,5
2870,5
2871,5
2872,5
2873,5
2874,5
2875,5
2876,5
2877,5
2878,5
2879,5
2880,5
2881,5
2882,5
2883,5
2884,5
2885,5
2886,5
2887,5
2888,5
2889,5
2890,5
2891,5
2892,5
2893,5
2894,5
2895,5
2896,5
2897,5
2898,5
2899,5
2900,5
2901,5
2902,5
2903,5
2904,5
2905,5
2906,5
2907,5
2908,5
2909,5
2910,5
2911,5
2912,5
2913,5
2914,5
2915,5
2916,5
2917,5
2918,5
2919,5
2920,5
2921,5
2922,5
2923,5
2924,5
2925,5
2926,5
2927,5
2928,5
2929,5
2930,5
2931,5
2932,5
2933,5
2934,5
2935,5
2936,5
2937,5
2938,5
2939,5
2940,5
2941,5
2942,5
2943,5
2944,5
2945,5
2946,5
2947,5
2948,5
2949,5
2950,5
2951,5
2952,5
2953,5
2954,5
2955,5
2956,5
2957,5
2958,5
2959,5
2960,5
2961,5
2962,5
2963,5
2964,5
2965,5
2966,5
2967,5
2968,5
2969,5
2970,5
2971,5
2972,5
2973,5
2974,5
2975,5
2976,5
2977,5
2978,5
2979,5
2980,5
2981,5
2982,5
2983,5
2984,5
2985,5
2986,5
2987,5
2988,5
2989,5
2990,5
2991,5
2992,5
2993,5
2994,5
2995,5
2996,5
2997,5
